gd7_3h_rep1	gd7_3h_rep2	gd7_5h_rep1	gd7_5h_rep2	toll10b_3h_rep1	toll10b_3h_rep2	toll10b_5h_rep1	toll10b_5h_rep2	toll9_3h_rep1	toll9_3h_rep2	toll9_5h_rep1	toll9_5h_rep2
Region1108	5.22814816972363	4.86481272961867	4.28514320866375	4.22670875667303	4.43713477178426	4.1104792580436	3.91212181196777	4.03219175536559	5.17665000789373	5.34748556849191	4.30702644122905	4.29287927577887
Region1111	11.3564882402698	11.4468368892504	11.0663239624886	10.9656306027722	11.2200418580025	11.2879306596719	11.038534588355	11.179981846514	11.2657028405464	11.2726906211703	11.1712370722672	11.352545789921
Region1114	5.78111766536461	5.66354491590026	5.42764662324713	5.43373478557682	4.97986008323282	5.07552211634724	5.13896928499716	5.41881086772164	5.43793482385223	5.4674087473628	5.04482998946541	4.99454311980239
Region1115	5.4232974321702	5.47486300651376	4.85250511116801	4.6880153202699	4.68631955562851	4.62295149181895	4.4675674823621	4.19771754685057	5.06756802788633	5.11329642425385	4.77299562939507	4.7569184694199
Region1116	5.29130124172682	5.12783591909215	5.04020987968332	4.92845782678169	4.6568410530207	4.99543965074466	4.93537879272247	4.63093483271218	4.95998246060878	5.07331445912265	4.86952873850728	4.81395099355261
Region1119	6.14676268470251	5.86568967360481	4.82617202456043	4.60580981569581	5.74772413429086	5.72945069756413	4.57193849688801	4.56464137608369	5.62004021828386	5.680576327575	4.8752466620796	4.76099360179167
Region112	8.2198705292738	8.19359181558097	7.77435764204475	7.73604734368626	7.36919018770709	7.39561806054116	7.55042587244007	7.32352967293384	7.50022159158416	7.44980616487474	7.10077010467931	7.08353906832413
Region1122	10.7841877591066	10.8625043579125	11.2867839530523	11.0467256853751	11.9512529065784	11.9754106890413	11.4192634549786	11.4556850971369	11.2550967728035	11.2277717374869	11.7601235609585	11.8882816488326
Region1128	6.26634712620509	6.15904697720411	5.31443312318115	5.28607851355479	6.33416416153816	6.07002495150449	5.41027853607232	5.40476706789191	6.06801571080947	5.84408114795539	5.85333480218242	5.68042225622029
Region1129	7.30332506786617	7.18606940469717	7.52469420631049	7.54286200735776	7.44105456928802	7.43477736462143	7.62427540350124	7.74754380281577	7.20243795057482	7.29775139488692	7.43756242782664	7.47423922438511
Region113	11.2258429979951	11.2671019252273	11.3307330752935	11.4757875691776	11.061138589742	11.1510800606585	11.1456009277892	11.3303705200321	11.1653061360326	11.2408345157963	11.1592010075812	11.1772127348441
Region1131	7.74094134634105	7.34073186633564	7.13721510993813	7.10045732794158	8.40349914109617	8.39218026878418	8.63504768447708	8.57890729332081	8.0698267376156	8.12317429119699	7.58623814291135	7.66421582645949
Region1132	7.93821221086202	7.7115077747232	8.00548435427358	7.98671833816455	8.70585741776948	8.77253988564731	9.70029392159566	9.61105566597566	8.52438463239027	8.57032103740636	8.58397825465618	8.4541005452844
Region1134	9.08190075755111	8.86390162975159	8.95695460222888	8.80889753888849	9.82299197331881	9.8239169415127	10.4787245078085	10.3941321391052	9.50384879327782	9.51114681765971	9.40543275628328	9.21648446544935
Region1135	5.93983627130028	5.93914808793704	5.30195205150549	5.47007951463373	5.88381395294145	5.69818695501645	5.53497710425366	5.327647891973	5.96687277222387	5.96687524474986	5.58064549638805	5.63751312059018
Region1136	9.01523330774627	8.87001332676656	8.91645118890616	8.86680660040716	9.75613615372924	9.83755193665248	10.5216989867331	10.3572429667102	9.43634986489684	9.45575683406007	9.32106814109501	9.21953704381363
Region1137	9.9727168789097	9.68320375964433	9.21039318777185	9.14088930159934	9.79922182564392	9.87351979738993	9.12367993651714	9.05086773011906	9.85618382943039	9.86341315756586	9.31989840916093	9.6630312787591
Region1138	11.4825108135942	11.6300709731294	11.7195433043593	11.9808100079857	11.3760359626541	11.4914786955543	11.6586382547265	11.8084982475973	11.836918389509	11.7512171962644	11.9309159326723	11.9586798920896
Region1139	7.1311329124612	7.02423954678658	7.13993854747501	6.7598192186449	7.28163965866186	7.41201862697186	6.90321707330363	6.88681615088105	6.91255042194714	7.06224699615851	7.75554676814415	7.186720549801
Region114	8.03474121941526	7.68433962890501	8.35615685744885	8.09421761811556	6.14225280966205	6.2350381084535	6.80183587970376	6.65576951655742	5.92960718157218	6.08453852194625	6.25266348334283	6.40039962873939
Region1140	5.43771217991119	5.446420794068	5.21347104345961	5.16762536332305	5.51479366833149	5.40259915702105	5.49119968032573	5.30476348238607	5.43093834869785	5.42032306930202	5.25194490222864	5.55996326587021
Region1141	5.63998778314269	5.4487681058125	5.33276912131608	5.13924606119186	5.4824060525773	5.45391020831084	5.41954863691587	5.42441932360738	5.58955208073581	5.76484838703605	5.40783686666849	5.38246876043028
Region1142	9.0042150926324	8.83728047130181	8.17887011354041	8.28866161066385	8.46452912738071	8.39980309127755	8.00271959527774	8.16739288977851	8.69125038666463	8.69396273710019	8.08978002938074	8.24092647213404
Region1143	6.78184469555987	6.46579070177414	6.46710412046894	6.53407822795283	6.69375278605087	6.78390523111365	6.68708724105823	6.6991205607828	6.87406847188991	6.83710375432803	6.77508984601576	6.78796748951933
Region1144	9.27652985378555	9.29923469640654	8.8487483150324	9.04807841906375	9.31076924407828	9.27593378732933	8.95053176379654	9.00957124942017	9.29498348739838	9.33607823108489	9.03553258412478	9.09274753870531
Region1145	7.89813685525668	7.95811231386601	7.64352439196294	7.63101356836661	7.84403939485655	7.83441910790163	7.66516399684083	7.68227080249373	7.92757905325159	7.92506146168103	7.66558844521318	7.67855630208646
Region1146	9.20319062218282	9.1418544689374	8.62890514250978	8.82031721224615	9.1134328962096	9.04084458398726	9.1693395969921	9.15864435007826	9.13135393046853	9.10533490224982	8.85498171212001	8.70143005417792
Region1147	5.61356892267807	5.56256130993472	5.76407597638695	6.03281779134834	5.72677508956334	5.56715668724963	5.41560469358839	5.32672006420225	5.66611831086705	5.6078188051539	5.77131887466685	6.17233806965803
Region1148	10.5517984484305	10.5238419444108	10.7121368916922	10.7715686930335	10.6329895687121	10.5754810218448	10.3244235794037	10.3975535200864	10.7231727335461	10.6953799186718	11.0547860360387	11.071257237332
Region1149	7.88706873703085	7.92326593147072	7.31053305718494	7.29623367472541	7.82419773170455	7.76851123349356	7.76805154838634	7.5518872377669	7.89518415150513	7.81776102751589	7.67109285347156	7.50390922952845
Region115	7.55191809466729	7.54135858193654	8.28616226081423	8.25916948457078	5.71309643854009	5.82039158297721	6.53820408642104	6.42470191793148	5.90570113843455	5.81453314128886	6.13703295474629	6.42274527162732
Region1150	7.91877101401603	8.05436140486663	7.66376498486588	7.60331403565433	7.72163945071494	7.7050936728909	7.73357336518045	7.78804682620079	7.70984888488531	7.65591538505626	7.52162465964823	7.32475114345529
Region1151	7.68813667159708	7.38518693049892	7.13829420942768	6.939091131002	8.36203334066292	8.42028881528565	8.65761471838974	8.65773584955496	8.09733338027581	8.06431552132595	7.57151489080949	7.61714242286648
Region1152	7.97094159087646	7.81969244558675	7.9016012840734	8.04535354857141	8.72921351664765	8.76567758846132	9.64665998181626	9.52717583923069	8.47465826879736	8.48225654493068	8.51198628708065	8.33597978356903
Region1154	7.94749395909679	7.87151087363581	7.96105757094109	8.07514938153043	8.79537366036776	8.77818496965931	9.71775657467196	9.59099530253084	8.49381590424145	8.54652323451868	8.62672181031258	8.41299739845947
Region1155	7.73882241094613	7.54495405396523	7.19846705321504	7.03409919648466	8.53597560312985	8.60242441599035	8.7688609269784	8.71114256172357	8.21965489870971	8.18631899781612	7.58486228395723	7.82108311187585
Region1156	8.50562708221577	8.89458274101807	8.62694370777272	8.95620719820586	8.46539280786356	8.45771693251543	7.58526473103528	8.05637672585897	8.3232444045706	8.1126502776291	8.11907041671576	7.92100649261327
Region116	7.98558866930177	7.81900337921539	8.60622667579781	8.83940576490716	7.42757181326327	7.2720448951393	7.6534433977716	7.69508989535149	7.60604701304305	7.45733900564454	7.49455585115763	7.78054738685219
Region1161	9.09379687065943	9.18726230365995	9.30237645007804	9.32223357527337	9.44013136474027	9.61890917512528	9.30001595248183	9.71352907734627	9.10685517268455	9.14072363380427	9.13409569198965	9.30132427355489
Region1162	6.80910812817505	7.11546901416998	5.4524435458549	5.71835486072402	7.46645919628561	7.42149501709579	5.78946580153638	5.98775504652959	7.66378552503778	7.50506841944267	5.89585209493434	5.85367388434203
Region1163	7.50472743591528	7.78866856590288	7.8670101755515	7.86999634693537	7.89261248249784	7.98571636075106	8.22428215542985	8.24419782741961	7.68969252627474	7.79363643592631	8.10190066273849	8.01040646011578
Region1164	7.75777701740332	7.72295173993146	8.79606459231683	8.77551194542511	8.56920196122406	8.42048954928757	9.03864235963235	9.12045201035441	8.28466161143582	8.17046189913331	8.98444978626851	8.86825204344216
Region1165	6.29743662278008	6.14624106126724	6.68840992035565	6.77022537347595	6.28681017216542	6.2140063427645	6.4426876052522	6.35078679594423	6.55639110826923	6.38890752811867	6.44412263445588	6.81059751908931
Region1166	5.96768623987995	5.88023771281595	6.25822116572561	6.1839488146748	5.97582819738698	5.97829367684633	6.09430872902403	6.21012434177103	6.16213157401217	6.23159163917488	6.25896144375134	6.16801214743733
Region1167	7.95342189190336	7.7293104729094	8.23431357116441	8.35540577898038	8.11486986777943	8.09403160808703	8.2287557767986	8.08716318743724	8.07843289603123	8.21567083477026	8.03961558730295	8.32707352238605
Region1168	6.47441610778959	6.27343907160205	6.75254014152827	6.62919315188758	6.74575759299249	6.59230265367276	6.60140756475959	6.39248643074028	6.59193001898197	6.58973087750491	6.58417869480015	6.54551071636369
Region1169	5.3804805863537	5.22903180667627	5.74863042921496	5.54619844449941	5.60970361395124	5.70365938270383	5.46547486883155	5.52860821880258	5.33694936119483	5.53548126571535	5.34891645119892	5.70113708475324
Region117	8.69085731400292	8.70804647030639	8.58536655822884	8.48670193682947	8.96863099772957	8.98551434402635	8.69404617323226	8.70116243116206	8.51347413375611	8.66114987792287	8.65662396828159	8.60214849026913
Region1170	6.34305978810382	6.1075972887501	6.73619903490764	6.59550257873731	6.66359462522758	6.5183718659648	6.58598151453903	6.43294594216034	6.49650205315966	6.62656266248593	6.26700983651098	6.71418770480865
Region1171	6.60675122953841	6.53806403295524	6.58094046509316	6.82767267116655	6.65978958818886	6.76781766490117	6.52657267559648	6.62861613964681	6.72436219596791	6.72432047812295	6.49405533468581	6.85881757818757
Region1172	6.86721790517126	6.72836278492293	6.77933563367351	6.70610179057564	6.85822539866343	6.73516325837326	6.58431710493273	6.49150489186718	6.80758025081798	6.86117080771437	6.51146585387544	6.49027814574786
Region1173	6.24108499867647	6.08703169205452	6.42488295276957	6.37591828463683	6.4585823165131	6.7397659000787	6.51947151510079	6.40449159616286	6.64710673775445	6.6598719141486	6.28335358932301	6.72381368871037
Region1174	7.98074948808858	7.96426825788216	7.97476040952753	8.06627845772747	8.20501848821504	7.97571560010669	7.95309878807623	7.8346271353587	8.06743761872226	8.26097080299155	7.81436047243198	8.10533838981979
Region1175	11.764242510409	11.8837684660123	11.8994982562389	12.1345453797856	11.9297004395202	11.9630719310874	12.1053691794048	12.314984588451	11.9120610793804	11.9359840210482	11.9814580604618	12.3584687070069
Region1176	8.00720564298716	8.07790993407992	7.81057464082742	7.94503141664354	8.45895671735967	8.43110968055977	8.36965685181307	8.39852103337252	8.2276566898145	8.37165725640338	8.13306161459428	8.02015085417316
Region1177	9.22553663243408	9.15655112140399	8.95112557480608	9.36344031270124	9.08509348827113	9.13663631576822	9.29993347543355	9.32660934801048	9.20577308983315	9.00052029749924	9.11230489992175	9.12664715447875
Region1178	5.4617734370087	5.27710403288787	5.36629201713514	5.55519432696678	5.71192322948384	5.76590961194304	5.5100104263462	5.461407278145	5.56998745477066	5.80110657249136	5.49048791925552	5.78814900402625
Region1179	7.91282632873974	7.79997218479634	7.62221194525902	7.64963439541965	7.80028833471964	7.75795989348539	7.58634098227559	7.44808235450154	8.00382366922658	8.05275403405215	7.71758942927353	7.82593520636287
Region118	9.42383275092214	9.49480179748509	9.02409985822481	8.91309370694318	9.22074123288562	9.06940272521913	8.99696125261099	8.98586126139725	9.19085723411049	9.11605401515019	8.96920574504963	8.84979761123073
Region1180	7.31634534537288	7.09345636002742	7.53255441486786	7.33816185642824	7.56325883024507	7.58626199037589	7.18371481695898	7.17839172112341	7.64682563368188	7.70287276272226	7.24757075943673	7.61021830864494
Region1181	12.283646841095	12.3037419494141	12.46370517899	12.7185096732972	11.9137488533774	11.9799936407149	12.1743500132205	12.2118400992122	12.2780468000138	12.2641544185188	12.351816046208	12.7511737342029
Region1182	7.36310248868766	7.38309109401938	7.02068132080378	6.99886686551149	7.52200646345173	7.60639103640347	7.35718291563721	7.29240096301622	7.6012521716747	7.47024521975667	7.21834739855987	7.05197001761661
Region1183	11.6196624634274	11.4789801993733	10.2480224887752	10.2183151793625	11.0300393027652	11.0770657762611	9.2449114950123	9.15957805772285	11.5614170144738	11.5041453610488	10.6873320581941	10.6693311760938
Region1184	11.0245868396986	10.6785325618997	9.2342573472858	9.10657669120297	9.98880402577175	9.93412427167122	8.00441162416428	8.01386539633048	10.6050776112809	10.5385126953726	9.40007725397113	9.44006899309525
Region1185	7.31942563102267	7.1545015690787	7.29142814988892	7.18126871897765	7.7918398253861	7.78048131709565	7.37569989942903	7.3069652294617	7.5504176050187	7.58117570148194	7.28865362758561	7.1608385391162
Region1186	7.26539444712591	7.34892773212358	7.73197300794447	7.67508222182973	7.34340405063122	7.40087427580447	7.47082794256354	7.57789904348542	7.45591876105632	7.38209837538529	7.64257364642413	7.78530303380387
Region1187	11.2715203135944	11.1649345114058	11.3020699797269	11.4204349076821	11.3790781071196	11.2727163172656	11.4570525932213	11.5444053784906	11.3679583272007	11.2110226915666	11.3591895993738	11.5323687762616
Region1188	7.75757933275742	7.50999140707129	7.93708524206174	8.02893244257222	7.30583352748732	7.17017920557261	6.82655400638641	7.0502403352765	7.30221563483098	7.37492797211902	7.12574127318866	7.45753603267975
Region1189	9.35686334045298	9.54479405107105	9.35824424977482	9.63135144189144	9.43361729484192	9.48737147116316	9.23016768039405	9.36120443450395	9.36106286998017	9.33522010896019	9.21006818823657	9.31873912092953
Region1190	10.2644793313545	10.2847312345369	8.04743043032604	7.99852540426161	10.0359208147132	9.89344323002355	7.22223353909229	6.98759792610691	9.84672603614005	9.87429499000503	7.20555904878567	7.1946819505276
Region1193	9.80467861821158	9.83248344063993	8.36137472271982	8.7701511015621	9.21032878203359	9.32203617307198	8.4891316063456	8.43062538354362	9.73239541347277	9.5445642464862	8.62452687093694	8.72193190509136
Region1194	9.18564273048827	9.14714520516119	9.58834828288951	9.74359624265977	9.30732717262855	9.2672321079975	9.91840968481562	9.82507254165187	9.35380084986168	9.29323408339748	9.63034843503452	9.75754007792298
Region1195	7.88216057070763	8.02734923276362	7.09370083917993	7.29872680482707	7.56346764665997	7.63244866198418	6.98285483510074	7.00366570442254	7.64347343802509	7.50115664045543	7.4319517059814	7.23855615199207
Region1198	8.95274049635773	9.00910791908711	8.74497194034539	8.98608000668575	9.00853441174851	9.14096360051714	9.47027845833174	9.49281980767456	9.23240431975285	9.23950511479679	9.6410039757567	9.46142128261625
Region120	8.62472831553418	8.60535442973645	8.1434738989105	8.04513712153026	8.6897190246849	8.49220214470447	8.23669997570873	8.28146634872682	8.45953457996479	8.39676073301025	8.09877347013274	8.02597193544975
Region1203	6.25959375676376	6.43806864044464	7.56753746991535	7.45013193407925	6.7962402062292	6.07378775747179	7.23124654711498	6.7792599463566	6.65438792628816	7.18143354897553	7.8092693859703	7.28940184968614
Region1204	9.49001505097069	9.61521236159319	10.3486047805804	10.4740506685218	9.73859513113032	9.89235267232116	10.2466515206157	10.1885648333566	9.87809467970434	9.60620836246777	10.0898540442967	10.4929321978282
Region1206	9.39099047825836	9.339149740485	9.49787631215689	9.67175754206948	9.43013288024119	9.4054631691409	9.45285681914694	9.50460773211632	9.40539125540347	9.50029408679447	9.86536279839484	9.62780104041527
Region1207	6.89261301103315	6.83780806963091	7.19831879023358	7.34419550706221	6.95744584734747	7.03026013843243	7.04357857633262	7.15607194160035	7.03799249461887	7.07789746890461	7.0861112518171	7.32305388163506
Region121	9.10690004793802	9.09488852456853	8.80004786091482	8.83987677534545	9.12981285828668	9.16065723964921	8.75369663797734	8.78835439374975	9.03092900353518	9.02691898983852	8.61245369916281	8.48059972011213
Region1210	8.93916529617403	8.82009585313035	9.26408225432833	9.12971641546921	9.13805296563064	9.08933896302011	9.54685881998913	9.67605076302508	8.91066430184525	8.82841077194928	9.41529750548368	9.3935481867851
Region1211	4.86020282766717	4.51767308219733	5.73048914473753	5.51172894276125	4.87842341400549	4.81149222996512	5.60848830805913	5.58182139475384	4.69185247949747	4.50947831226304	5.2999204390004	5.7400571723766
