geneID	PPC_Gd7	PPC_Time	PPC_Toll10b	PPC_Toll9	PPC_factor	PPC_direction
FBgn0010408	-0.297251700845267	0.302135178324336	0.720635730372957	-0.750126176559941	Toll9	Down
FBgn0010409	-0.571086810124622	-0.21168410105638	0.887783984498644	-0.639096787877831	Toll10b	Up
FBgn0010412	0.0713603744571493	-0.309995665516152	-0.172106796947862	0.178636808245928	Time	Down
FBgn0010415	0.836459268226407	-0.411084937639101	-0.430994382077057	-0.4676483500193	Gd7	Up
FBgn0010416	-0.524271319874791	0.280846558466529	0.16581219540609	0.461564747346345	Gd7	Down
FBgn0010417	-0.126953546957945	-0.784752663370228	0.557483807964635	-0.723579862858743	Time	Down
FBgn0010421	1.93047911147909	-0.0162940420556999	-1.68616827360923	0.0372379178598608	Gd7	Up
FBgn0010422	0.0186897742477905	0.439401568295723	0.42017367109648	-0.704463963051288	Toll9	Down
FBgn0010433	-1.75509344524793	-1.40644372557848	-0.261423887083381	2.86361138077774	Toll9	Up
FBgn0010434	0.890190029552307	0.66931057407332	-0.455900977074785	-0.502175092301171	Gd7	Up
FBgn0010438	-1.13616980603416	0.656610228521161	0.614558423077848	0.588165672136985	Gd7	Down
FBgn0010441	0.189155513767378	0.379250356117887	-0.0252524277108415	-0.222355624351272	Time	Up
FBgn0010452	0.192831521446218	0.120147751013675	-0.544066424999374	0.61027263491079	Toll9	Up
FBgn0010473	0.438705349129482	-0.366390729623288	-0.744190491290891	0.591386624534564	Toll10b	Down
FBgn0010488	-0.355095868620609	0.432367385303127	-0.145874906505287	0.729516293448155	Toll9	Up
FBgn0010501	0.0307298917468099	-0.325262550697818	0.427745879708645	-0.733439820843269	Toll9	Down
FBgn0010504	-0.576498993454294	1.50720661908338	1.20050805285967	-1.1365313328275	Time	Up
FBgn0010516	0.321350960745691	0.681387228616209	-0.771369273318442	0.798522780602291	Toll9	Up
FBgn0010551	0.590181432730636	-1.08713869035189	0.822739537284192	-2.14949043084623	Toll9	Down
FBgn0010583	-0.166049598871904	0.447286355619934	0.0991212235574755	0.0709355522090585	Time	Up
FBgn0010602	-0.370346128793146	0.335920743705989	-0.1867936791512	0.816803260135713	Toll9	Up
FBgn0010607	-0.0597347128038917	0.0708314993266904	0.486092837240078	-0.701810176926477	Toll9	Down
FBgn0010611	0.438995620960717	-0.760893820008889	-0.119121783971285	-0.41833119526212	Time	Down
FBgn0010621	-0.388595356471248	0.0399896211560023	0.835262083469753	-0.808149441386813	Toll10b	Up
FBgn0010622	-0.0613697450897602	0.238101074174385	0.618770611188235	-0.913773818223765	Toll9	Down
FBgn0010651	1.13872265477181	0.21535691884737	-0.117679710635842	-1.39403934714561	Toll9	Down
FBgn0010660	0.0285688892103017	0.676775406041721	-0.367013585040359	0.552884240959431	Time	Up
FBgn0010741	-1.11423830597094	1.80741605875992	0.548429571730325	0.664437002153757	Time	Up
FBgn0010747	-0.088487982336373	-0.130174534383887	1.01679660431738	-1.51875254759528	Toll9	Down
FBgn0010750	-0.174506457748836	0.0722098926488368	-0.510469863577756	1.0670216874086	Toll9	Up
FBgn0010762	0.901843694216669	-0.253343855462472	-0.482049070414954	-0.476164349111904	Gd7	Up
FBgn0010770	-1.14754084746636	0.0696464246813297	1.35091509406757	-0.58502972248643	Toll10b	Up
FBgn0010772	-0.637852725719327	0.279634204673646	0.311469326428571	0.384369906705452	Gd7	Down
FBgn0010774	-0.533149649743217	-0.105042898796484	0.452302266696902	0.0113125951432438	Gd7	Down
FBgn0010786	-0.216032460539368	0.10846795879532	0.457412465801842	-0.438075854010967	Toll10b	Up
FBgn0010803	-0.795752181266526	1.32658409530434	0.130658714857953	0.895980832853602	Time	Up
FBgn0010808	0.862640865733047	-0.553634171617585	0.294512834433775	-1.67556376301653	Toll9	Down
FBgn0010825	-0.578240399090922	0.5276421538236	-0.120363386025315	0.998735156766906	Toll9	Up
FBgn0010830	0.200287625530628	-0.30474787463766	0.321728003581335	-0.798119289135552	Toll9	Down
FBgn0010877	1.50487254276996	-0.532442054323593	0.0132019679121461	-2.11472277926298	Toll9	Down
FBgn0010894	0.108228974253984	0.668081542736643	0.0833483216383317	-0.285140287842417	Time	Up
FBgn0010909	0.0236503775298405	0.761902668215543	0.244268565455265	-0.427326222515459	Time	Up
FBgn0010926	-0.818437200258605	-0.337461876001542	1.03840228946989	-0.538218566832888	Toll10b	Up
FBgn0011016	-0.394348312365458	0.322289105994188	0.173505172232373	0.268408792503156	Gd7	Down
FBgn0011020	0.130485654687912	0.164195263822151	-0.160581478428347	0.077778313882177	Time	Up
FBgn0011202	0.226266859714714	-0.156566482320569	-1.15724873978255	1.55388201868997	Toll9	Up
FBgn0011204	0.054804134955301	0.298161073100339	-0.0768367571793228	0.0478330317338259	Time	Up
FBgn0011205	0.168990612068549	-0.828423277078619	0.207893625643726	-0.570771282860982	Time	Down
FBgn0011206	-1.34149565628342	1.47816226926537	2.60901120097702	-2.34670130036761	Toll10b	Up
FBgn0011207	0.454843993963666	-0.351366969122287	0.0712182326014701	-0.747724395798158	Toll9	Down
FBgn0011211	-0.650436942687338	-0.305849299335089	0.701193249930204	-0.227421317681471	Toll10b	Up
FBgn0011217	-0.0263097873010029	0.306322538127466	0.308381433987618	-0.461352046925042	Toll9	Down
FBgn0011224	2.9487044116321	-0.510713668769236	-3.14760615936063	0.98062043257373	Toll10b	Down
FBgn0011225	1.54763478754829	-0.399521158463451	-0.0856711452824483	-2.01455580433325	Toll9	Down
FBgn0011232	-0.085986404695248	-0.107721581975921	0.119792414802683	-0.073817423500567	Toll10b	Up
FBgn0011259	-4.36651243411983	3.91981653699866	2.50985175187662	2.02146861765493	Gd7	Down
FBgn0011260	-0.967372890852891	0.774631799542082	1.69543600826439	-1.39196512826854	Toll10b	Up
FBgn0011272	-0.210169130690411	-0.0535087393760282	-0.260101631058411	0.712355659892887	Toll9	Up
FBgn0011284	0.80437686830926	-0.115844878978259	-0.691403555129932	-0.00252982828333488	Gd7	Up
FBgn0011289	-0.635135391449538	-0.138880848487434	0.300776658058361	0.39785558269138	Gd7	Down
FBgn0011290	-0.183296910156301	-0.250767208582522	0.109323465166742	0.0784542098649866	Time	Down
FBgn0011297	-1.67256028900357	-1.99223025573838	2.21014092413022	-1.2420965598653	Toll10b	Up
FBgn0011300	-0.154443124220061	-0.197873535548663	0.144356586615756	-0.018252706206599	Time	Down
FBgn0011305	0.0752720094908334	-0.167178159120053	0.140748892262874	-0.331980489631529	Toll9	Down
FBgn0011327	-0.20129072739107	0.441791158428474	-0.2644165742152	0.706972494835658	Toll9	Up
FBgn0011335	-1.95746195132887	0.19676011114644	0.921601248103855	1.23486293863047	Gd7	Down
FBgn0011336	0.688141612892428	-1.86409630520316	0.0443821384372683	-1.02892824339833	Time	Down
FBgn0011361	-0.572140174932632	0.0246626811115701	0.234769055505788	0.416808019858191	Gd7	Down
FBgn0011474	-0.0963645723356427	-0.30195617155306	0.444372353697335	-0.583487833211113	Toll9	Down
FBgn0011481	0.299157931828293	0.155087109378943	0.637934213393241	-1.44624231485961	Toll9	Down
FBgn0011509	-0.376589043343147	1.98735592940543	0.301115586837799	0.0376484260589693	Time	Up
FBgn0011566	-0.388074809632758	0.258784560990057	-0.291721380346846	1.01089473291541	Toll9	Up
FBgn0011570	-0.286376404066684	0.129399370146357	-0.196387412959613	0.715485498490465	Toll9	Up
FBgn0011584	-0.7208296548218	1.03904503177352	0.935369704338197	-0.507629649756326	Time	Up
FBgn0011586	0.47479810262834	0.924515851824319	0.157274172728692	-0.914438924126178	Time	Up
FBgn0011592	0.502223118015352	0.0351502078201579	-0.868041820056537	0.703013854057467	Toll10b	Down
FBgn0011604	-1.36854564917656	0.0508225417713148	0.0879243635225458	1.76178930886066	Toll9	Up
FBgn0011606	-0.0143371855154579	-0.373648392791641	0.315990712216114	-0.490293841871933	Toll9	Down
FBgn0011638	0.182178331970997	0.220655913312194	0.67699440421707	-1.34658524244852	Toll9	Down
FBgn0011640	0.0977807653156798	0.0921732731008401	-0.105935717107026	0.0350357131329293	Toll10b	Down
FBgn0011642	-0.58276926115655	0.293185265439842	0.343943995102455	0.255306482404023	Gd7	Down
FBgn0011648	-0.686678635471295	-0.19016993173243	0.158949850641246	0.698567885214862	Toll9	Up
FBgn0011655	-0.219380354509388	0.116898899150892	0.19995408791772	-0.0176941875930585	Gd7	Down
FBgn0011656	-2.35783735372652	-0.464618900040751	3.92604878383314	-3.05953729652958	Toll10b	Up
FBgn0011659	-1.76861018090782	0.0919455300936851	0.386965277547496	1.83544415454154	Toll9	Up
FBgn0011660	-0.321977799219341	0.755022239912018	0.185733499671589	0.14798989069881	Time	Up
FBgn0011661	0.787289278918716	0.239568000642526	0.0488617466398612	-1.17408438384442	Toll9	Down
FBgn0011666	1.19760007781697	-0.198344439955173	-1.50587947491941	0.765617940583641	Toll10b	Down
FBgn0011672	-0.383677193406389	0.165404296109232	0.364310116177281	-0.0545331387486102	Gd7	Down
FBgn0011674	-0.304842940759039	-0.307358404489584	-0.481766946817495	1.20198346484799	Toll9	Up
FBgn0011692	-0.013202079732187	0.331814519389214	-0.398447026509696	0.661747560199941	Toll9	Up
FBgn0011703	0.193965557511674	0.710255203304456	-0.718997086602527	0.89115999562987	Toll9	Up
FBgn0011704	0.339198809502961	0.259952075917978	-1.08282753293431	1.27661432818002	Toll9	Up
FBgn0011708	-0.259699265395493	-0.605912587258048	0.660740353180565	-0.705650237553833	Toll9	Down
FBgn0011710	-0.5803838802863	-0.0524619626744353	0.614297867363929	-0.184558923032574	Toll10b	Up
FBgn0011715	-0.300544606736579	0.670726688563396	0.373802507259127	-0.185505212167484	Time	Up
FBgn0011723	1.50619812073129	-4.0289916875972	-2.93598844332969	2.64556452117834	Time	Down
FBgn0011725	0.555943230011274	-0.181440991608035	0.214947870425962	-1.12044583039389	Toll9	Down
FBgn0011726	0.515465918872729	-0.198407761739905	-0.0482329370469578	-0.639173848544157	Toll9	Down
FBgn0011737	-0.436320133514987	-0.169884536979952	0.52924207515035	-0.247622094546923	Toll10b	Up
FBgn0011739	-0.166422254426187	0.0930240383438986	0.429620160320912	-0.462210926139847	Toll9	Down
FBgn0011740	0.0688218786606133	0.448970594300345	0.25838742042274	-0.51296167565313	Toll9	Down
FBgn0011741	0.0516815624158277	0.708987930354881	0.0819993746345035	-0.204299867688374	Time	Up
FBgn0011742	-0.205302597910052	0.502076428012302	0.492670366423851	-0.509933813445222	Toll9	Down
FBgn0011745	-0.563558697002519	0.241266842515556	0.227876717954023	0.415999686145477	Gd7	Down
FBgn0011747	0.243212074061836	1.43019287471528	-0.307608770175979	0.158374945843015	Time	Up
FBgn0011754	0.150348220420307	-0.13262857525519	0.290841520516093	-0.678776170350869	Toll9	Down
FBgn0011760	0.598887981182707	0.513558719291868	-0.633176807885079	0.189302446600365	Toll10b	Down
FBgn0011762	0.555279639134006	-0.49234372102503	-1.13595053337247	1.06180661646807	Toll10b	Down
FBgn0011763	-0.558275081167071	1.22476288446115	0.295840635633492	0.298906696296129	Time	Up
FBgn0011766	-0.508412376102706	-0.633145338862025	0.462689232046299	-0.0398711407068446	Time	Down
FBgn0011771	-0.162003887546052	-0.561748718194986	-0.0430306365731597	0.294843777860968	Time	Down
FBgn0011774	-0.120509973022994	-0.668987983176269	0.00783998954201636	0.154980158104101	Time	Down
FBgn0011785	0.164766793577554	-0.315359206013825	0.202640106996398	-0.556412605855983	Toll9	Down
FBgn0011802	-0.888463353372275	0.260776784155502	1.27455935659508	-0.822134958307282	Toll10b	Up
FBgn0011817	0.00891569134325813	0.230640444151249	-0.20091277637704	0.312016387356407	Toll9	Up
FBgn0011818	0.471026382099222	-0.229600412532624	-0.716989984114818	0.502503991582626	Toll10b	Down
FBgn0011824	-0.541492031553663	-0.543643157284496	0.463197847150375	0.00532418976237646	Time	Down
FBgn0011829	0.720494028884073	-0.0269562029457506	-0.107940227880692	-0.827974472765044	Toll9	Down
FBgn0011836	0.31110723179853	-0.653849052974701	0.621264013937288	-1.43594701700874	Toll9	Down
FBgn0011837	0.235619147541967	0.154965228099314	0.06088641915195	-0.426081020143408	Toll9	Down
FBgn0012034	-1.56656295254051	1.83111750420043	0.854510936122522	0.79942170543384	Time	Up
FBgn0012037	3.31658483532361	-1.65613877954117	-1.65254328923363	-1.94524770568003	Gd7	Up
FBgn0012051	0.587766574858178	-0.97010968482984	-0.497315211113159	-0.0146058426159048	Time	Down
FBgn0012058	-0.542082734229752	-0.0803590536801593	0.0749095670372164	0.633124674664356	Toll9	Up
FBgn0013263	0.0454256254508481	-0.0725963938965715	-0.188949774421791	0.241911017556764	Toll9	Up
FBgn0013269	0.172686171171205	-0.234216379859768	0.0896135634134574	-0.384922353079734	Toll9	Down
FBgn0013272	1.72281479959203	-1.22370087138662	-2.39869327224295	1.47664845481694	Toll10b	Down
FBgn0013275	2.61250728862422	0.0154009218413168	-3.07842266296784	1.33658680396766	Toll10b	Down
FBgn0013276	-0.0522780973952388	-0.104837231214492	-0.316341918577022	0.583528447163086	Toll9	Up
FBgn0013277	-0.123406407347096	-0.115689956734366	-1.23684951011144	2.16884051369547	Toll9	Up
FBgn0013278	-0.368193052387159	-0.364530748656006	-0.072451017703393	0.629176201956484	Toll9	Up
FBgn0013279	-0.429683993308527	-0.323742584050815	-0.0197716522355985	0.629652626706457	Toll9	Up
FBgn0013303	-0.0654638661105452	0.856728042208523	0.00830786930438823	0.0776508615681009	Time	Up
FBgn0013305	1.1013845497591	-0.455779815922593	-0.741520777545441	-0.334767153475778	Gd7	Up
FBgn0013325	0.0924616147210909	-0.0807953627594737	0.492236143343272	-0.923447915435299	Toll9	Down
FBgn0013343	0.149132816959798	-0.122433188255527	-0.706438802130891	0.933247961878844	Toll9	Up
FBgn0013432	-0.534007272071751	0.20838260823317	0.792347145522946	-0.53657332399133	Toll10b	Up
FBgn0013469	1.42580123968331	-1.03390506289619	-1.43644748326558	0.336057218135134	Toll10b	Down
FBgn0013531	0.406481002767962	-0.310924861281238	-0.904781011423188	0.895522938068689	Toll10b	Down
FBgn0013548	-0.110077482623869	-0.238659609758333	0.279426157027344	-0.298069276436873	Toll9	Down
FBgn0013576	1.86626055356656	-1.36138466789415	0.138351177763809	-2.81952567652698	Toll9	Down
FBgn0013717	-0.378521180323293	-0.073342874250243	-0.175906777977779	0.810596098805044	Toll9	Up
FBgn0013718	0.0440652071230375	0.343054619709415	-0.81396802796602	1.2530360328471	Toll9	Up
FBgn0013720	-2.96260032801494	1.22653226147368	1.40389589629508	1.8543224038691	Gd7	Down
FBgn0013725	0.166832567827308	-0.0540380091150427	-0.641434149907394	0.803661475752748	Toll9	Up
FBgn0013726	-0.111890068827371	0.719989758932856	0.116957858683234	-0.0332062031289325	Time	Up
FBgn0013732	-1.47371297375368	2.48179598938511	1.49907504737905	-0.370534225240504	Time	Up
FBgn0013733	0.74303544560131	0.214597325041377	-0.533432551354775	-0.172278429740053	Gd7	Up
FBgn0013746	-0.768293166193229	0.588877884994685	0.143567982798417	0.83693809914087	Toll9	Up
FBgn0013749	-0.194389436841306	1.50326968003934	0.198289892388753	-0.0497714538275571	Time	Up
FBgn0013750	-1.1538484452662	1.00373638327701	0.480945649795629	0.828506033927537	Gd7	Down
FBgn0013753	-0.475862886777606	1.05044304566488	0.229286303565105	0.291731289595125	Time	Up
FBgn0013756	-0.232074743373097	0.107218266999411	-0.215713394692631	0.671153431424411	Toll9	Up
FBgn0013762	0.205199869671613	0.0124651133334895	-0.555609373910799	0.611705901831499	Toll9	Up
FBgn0013764	0.749136628621816	-0.596552291466745	-0.297971970521251	-0.560969763158195	Gd7	Up
FBgn0013765	0.4087009687025	1.1579352274994	-0.406047669464065	0.0871176147239237	Time	Up
FBgn0013770	0.00812491718899047	0.158484282814236	-0.582544652420894	0.929346927018492	Toll9	Up
FBgn0013953	0.0382807798219084	1.44022346235416	-1.53830659698708	2.43069020935648	Toll9	Up
FBgn0013983	-0.980927026472418	2.3281638883847	-0.319769926574213	1.88089309281501	Time	Up
FBgn0013987	0.334105588285318	0.155206230785445	-0.130699108357478	-0.253726076893846	Gd7	Up
FBgn0013997	-0.925748722004645	0.140805415966784	0.584293279393018	0.344321994939316	Gd7	Down
FBgn0014006	0.778312021324781	-0.278871439941346	-0.357518183663903	-0.505404451703274	Gd7	Up
FBgn0014007	0.131106655925529	-0.333903031700706	-0.487654461774074	0.605047349934521	Toll9	Up
FBgn0014009	-0.596009515486074	0.422133279063627	0.0797554871515945	0.700316569204604	Toll9	Up
FBgn0014010	-0.874599904243532	0.797644974730681	0.43581667034926	0.512918537711332	Gd7	Down
FBgn0014011	-0.0781010604724459	0.409144686988455	-0.443173287696172	0.824248151197735	Toll9	Up
FBgn0014018	1.02902329765173	-1.32015078729812	0.225265377065762	-1.79520022933277	Toll9	Down
FBgn0014020	-0.212801719039878	-0.300598120585029	0.209439611132641	-0.0421621378619101	Time	Down
FBgn0014022	-0.991268207261795	0.387271903150991	0.0105878352072855	1.36184163658164	Toll9	Up
FBgn0014023	0.426345549365625	-0.723512696504212	-0.191493822810986	-0.283872938055996	Time	Down
FBgn0014024	-0.854715331106403	0.705004691380199	0.425729053271832	0.501546138242512	Gd7	Down
FBgn0014026	0.257698938670232	0.125281183522582	0.358936720863498	-0.938065134399129	Toll9	Down
FBgn0014028	-0.683527829163248	0.890614934809871	0.430571415080572	0.25559073396278	Time	Up
FBgn0014029	-1.81443187932991	2.80151140756686	0.972222852479008	0.954156021087539	Time	Up
FBgn0014037	0.195880693899972	-0.0393350338571584	0.17427831693754	-0.553898188273481	Toll9	Down
FBgn0014075	-0.820624350408808	0.409043600890198	0.770929225858866	-0.103280630683836	Gd7	Down
FBgn0014127	0.220570031136586	0.592215379068841	-0.400650621243875	0.340108943089313	Time	Up
FBgn0014133	-0.398517911645084	0.0278271422702135	0.217581405819388	0.203038065076822	Gd7	Down
FBgn0014135	0.75392702055114	-0.25719119297522	-0.085731387997041	-0.910343764855692	Toll9	Down
FBgn0014143	-0.546342056358855	-1.17186830232785	0.409364863726326	0.098996445864593	Time	Down
FBgn0014163	0.723606284596469	0.0247130097172259	-1.03275800442938	0.661022438866301	Toll10b	Down
FBgn0014179	0.213107020681772	-0.251992147399987	-0.495677636792094	0.503933114455899	Toll9	Up
FBgn0014184	-0.39245828815358	0.869689253543511	0.274425823820982	0.102820516199516	Time	Up
FBgn0014189	-0.743217740774017	-0.140651517413355	-0.167899991191633	1.3049911611467	Toll9	Up
FBgn0014269	-0.168105272635362	-0.431594917707341	-0.0917335477564978	0.381973126601186	Time	Down
FBgn0014340	-0.827309258338525	0.54175045320012	0.710102645529938	0.00423683863535482	Gd7	Down
FBgn0014342	3.96392953509053	-2.24764365341595	-3.13313089425536	-0.455017317582337	Gd7	Up
FBgn0014343	2.28256921347886	-0.0982543097931948	-1.14029141573134	-1.33399022397675	Gd7	Up
FBgn0014366	-0.188408394142611	-0.242938455173321	0.383051133804609	-0.356430174389521	Toll10b	Up
FBgn0014388	-1.99773775145975	0.593531287779163	0.934963081557129	1.26931430401457	Gd7	Down
FBgn0014391	-0.483922044909363	0.990682803738776	-0.0569385709150249	0.765116703015931	Time	Up
FBgn0014411	-0.268884093009578	0.762633601614876	0.361600965362196	-0.209845535796082	Time	Up
FBgn0014455	-1.00574832940712	1.58203185940253	1.46664636721914	-0.969149303235026	Time	Up
FBgn0014857	0.244505419658378	0.0126169262671084	-0.273768849020218	0.101933628067999	Toll10b	Down
FBgn0014861	0.418857036154464	-0.739826767725444	-0.272187126935452	-0.143158291424798	Time	Down
FBgn0014863	3.15255752367257	-3.1791870021937	-1.81081996129322	-1.46149852639272	Time	Down
FBgn0014868	-0.077176535784815	-0.782967874342606	0.264409581902616	-0.319589643298223	Time	Down
FBgn0014870	-0.318061067426164	0.282635120690415	-0.295351972832	0.919362092630667	Toll9	Up
FBgn0014877	0.241625571534431	0.742598193029728	-0.513022309507143	0.492268269010986	Time	Up
FBgn0014879	0.258242566651398	-0.453230731948387	0.0164434415807871	-0.385788929253462	Time	Down
FBgn0014906	0.265872135692037	0.0505962714016575	-0.376064131500858	0.237389458649842	Toll10b	Down
FBgn0014930	0.642186686741414	-1.03109723268853	0.476208691015088	-1.66228214837006	Toll9	Down
FBgn0015000	-0.92834130681433	0.63687585542566	1.05509831435897	-0.412292128834133	Toll10b	Up
FBgn0015019	0.236201979653964	0.593538790722279	0.850198893014561	-1.70141432114989	Toll9	Down
FBgn0015024	-1.02729174739254	0.680740336936711	0.801229068717751	0.135285320117672	Gd7	Down
FBgn0015025	0.492334745593751	-0.679611673255992	-0.448368491991233	0.0391124311528929	Time	Down
FBgn0015075	0.177294088289997	-0.567393555066054	0.031549094136023	-0.297574209961553	Time	Down
FBgn0015218	-0.0607890231962092	1.24724379435454	0.0529339700547098	-0.000911118662030965	Time	Up
FBgn0015221	0.435007192199525	2.55350292806272	0.411715142816747	-1.26993857436436	Time	Up
FBgn0015222	0.492137300627913	0.987649525999716	-0.232391452563831	-0.309356416871348	Time	Up
FBgn0015229	0.201993938234555	0.229604731639073	-0.348384838731051	0.281555000275447	Toll10b	Down
FBgn0015240	-0.425589123027597	-0.184795076009325	0.689216287772556	-0.520864189394149	Toll10b	Up
FBgn0015245	0.0223441967459938	0.317889786095067	1.04228250939458	-1.7140822271996	Toll9	Down
FBgn0015247	-0.34530104858543	0.417179314986201	0.0516103208220487	0.397006548115803	Time	Up
FBgn0015268	-1.15372153414766	0.983186327158758	1.0193263690256	-0.0410072814402696	Gd7	Down
FBgn0015269	-0.00610950919806663	-0.34932748223023	0.0567293958587348	-0.0831035249506378	Time	Down
FBgn0015270	-0.491683289425295	-0.0168474699654075	-0.559642379158788	1.5876416253538	Toll9	Up
FBgn0015271	-0.402555548690705	-1.07459694784444	-0.09880099316286	0.71952530863303	Time	Down
FBgn0015277	0.353596926953902	-1.5236060311116	0.178403340823186	-0.779955612519247	Time	Down
FBgn0015278	0.395747723472509	-0.310275588727558	0.28907788697941	-1.01729989162963	Toll9	Down
FBgn0015279	0.391848006861318	-0.0322899741007779	-0.584549470641014	0.398792821892568	Toll10b	Down
FBgn0015282	0.570202054602909	0.340666809962682	0.000652084119170161	-0.794252314348376	Toll9	Down
FBgn0015283	-0.541102656045064	0.224216802280077	0.410266128406735	0.0902527014807852	Gd7	Down
FBgn0015286	-0.504124719637265	0.157081804475162	0.860833006134178	-0.688728313472416	Toll10b	Up
FBgn0015288	-0.305868047217792	0.104778295593649	0.365623809819744	-0.164893508658726	Toll10b	Up
FBgn0015295	-0.760449650815248	0.39439793004033	0.695241123020834	-0.0647732702780331	Gd7	Down
FBgn0015296	-0.0708971337828811	-0.347906523873479	0.260004357889224	-0.321211598556684	Time	Down
FBgn0015320	-0.0292338633583882	-0.390237049850389	0.192012419969676	-0.269380460875074	Time	Down
FBgn0015331	-0.36981592868895	0.466756104791682	0.37427761245248	-0.0899100973618212	Time	Up
FBgn0015351	0.875448027296167	-0.0504599614056001	-1.06051710673614	0.494621022074834	Toll10b	Down
FBgn0015360	-1.59640829648725	0.677174468394094	1.23937763723428	0.219485249514356	Gd7	Down
FBgn0015371	-0.232626145564292	0.0636453213518776	0.468735528258175	-0.433276263239517	Toll10b	Up
FBgn0015379	0.286488734159527	-2.30119428040417	0.365925473804961	-0.989399093253059	Time	Down
FBgn0015380	0.34659618981384	0.317138516496171	-0.316365332367709	0.0286983191887421	Gd7	Up
FBgn0015391	-0.715441893830905	0.622602183091813	-0.123149973768843	1.19409363535242	Toll9	Up
FBgn0015396	0.534251505993315	0.350059050105284	-0.875378724892526	0.670306735415028	Toll10b	Down
FBgn0015402	-0.243617113257775	-0.141305588140573	0.33448350918203	-0.201206813161652	Toll10b	Up
FBgn0015477	0.380451190793556	-0.4805292035725	-0.447986578701416	0.194135252174589	Time	Down
FBgn0015509	-0.493156370696844	0.77359280085678	0.36071853183191	0.103561095112072	Time	Up
FBgn0015513	-0.642271542287688	0.22643065057443	-0.360046479107524	1.47483016968687	Toll9	Up
FBgn0015520	-1.13516431371842	1.47122890050303	0.797196307653363	0.29185700102807	Time	Up
FBgn0015527	-0.234578003836674	-0.78804137945321	0.6987063552286	-0.801900691347114	Toll9	Down
FBgn0015544	-1.00888579891075	0.724538120315973	0.100733516309292	1.24078872055581	Toll9	Up
FBgn0015546	0.667109171575213	-1.01501754094237	-0.786069104681896	0.341279993414657	Time	Down
FBgn0015553	-0.161350495173592	-0.0235974363415914	-0.0371746912872649	0.284479112836861	Toll9	Up
FBgn0015558	0.0978056698041647	-0.521346546959208	-1.51768025017012	2.31458016664903	Toll9	Up
FBgn0015582	0.45257446982512	-0.243936971243698	-0.196950366509214	-0.311548771937117	Gd7	Up
FBgn0015600	2.67898379505938	-2.25071230758326	-2.3919346839336	0.135623093643901	Gd7	Up
FBgn0015602	0.580113592602827	-0.174823918016096	0.238146687107899	-1.19152856072939	Toll9	Down
FBgn0015609	-5.64089535212722	-0.77387779525828	7.95393142828007	-4.99644794536085	Toll10b	Up
FBgn0015615	0.247810029637005	-0.579953537717735	-0.454410755112609	0.389023625415772	Time	Down
FBgn0015618	0.456776396015688	-1.60500945110695	-0.472643093463062	0.127773912948057	Time	Down
FBgn0015621	-0.443812735106511	-0.840989170072388	0.276260567599705	0.171296297249098	Time	Down
FBgn0015622	0.0840596873475179	-0.423249300708953	0.435165292584016	-0.819606396747526	Toll9	Down
FBgn0015623	-0.716834362171454	-0.291224747220079	0.477165879856146	0.226685699777766	Gd7	Down
FBgn0015625	-0.0131669671799592	0.264408170360551	-0.168143963927859	0.289822618170414	Toll9	Up
FBgn0015664	-0.607103871513929	1.71361809799384	-0.24784359787668	1.24473216949744	Time	Up
FBgn0015721	-0.145054137611629	-0.198962720250844	-0.191952367413537	0.511732871331767	Toll9	Up
FBgn0015737	0.0683799530807657	0.0581296738931687	0.37668008568049	-0.703357035805829	Toll9	Down
FBgn0015754	-0.470632284914199	0.318433861781314	0.483944201588126	-0.126747378387941	Toll10b	Up
FBgn0015756	-0.801528831849407	1.33927793028125	1.26940632165314	-0.934747510721769	Time	Up
FBgn0015772	-0.525816986732172	-0.48253995876333	0.383984222091394	0.111427089569068	Gd7	Down
FBgn0015773	-1.97906687004717	0.168618466699053	2.00367209398565	-0.48232956363672	Toll10b	Up
FBgn0015777	0.389903497610818	1.16492306912782	-0.994204059649232	1.06297727818067	Time	Up
FBgn0015778	0.844664277413073	-0.0651952242298916	-0.150214812763232	-0.932443984592663	Toll9	Down
FBgn0015789	0.191364528882941	0.0604968097454945	0.605703137462271	-1.24424823481223	Toll9	Down
FBgn0015790	0.228399271288597	0.413296137253183	0.433057664604998	-1.01699175014695	Toll9	Down
FBgn0015791	-0.0988804897839394	0.469694625256374	0.698253933710777	-0.989936896331477	Toll9	Down
FBgn0015793	-0.115562753708666	-0.433576251660129	0.359300975517108	-0.419414660529077	Time	Down
FBgn0015795	-0.669350542508013	0.39187029429086	0.156791826362336	0.67794765510134	Toll9	Up
FBgn0015797	0.0951955707262448	-0.327592750943502	0.575991272862653	-1.06249257589181	Toll9	Down
FBgn0015799	-0.409531406654717	0.383564149114086	0.511256284025042	-0.255845378347541	Toll10b	Up
FBgn0015803	0.330885210332594	-0.332199513661423	-0.18145501373352	-0.167289432310135	Time	Down
FBgn0015805	-1.33659282647098	-0.585189750684659	0.64902034880149	0.811324547023949	Gd7	Down
FBgn0015808	0.657772987257769	-0.226454720694589	-0.518932405702801	-0.0770848716245189	Gd7	Up
FBgn0015818	-0.282673352321036	0.060661419556618	0.197731725453393	0.0739402400044373	Gd7	Down
FBgn0015828	-0.215620273825686	-0.801387772108424	0.327125464518218	-0.228271571129292	Time	Down
FBgn0015829	0.725369981994757	-0.87250585934994	-0.447501141635123	-0.286459862736957	Time	Down
