gd7_3h_rep1	gd7_3h_rep2	gd7_5h_rep1	gd7_5h_rep2	toll10b_3h_rep1	toll10b_3h_rep2	toll10b_5h_rep1	toll10b_5h_rep2	toll9_3h_rep1	toll9_3h_rep2	toll9_5h_rep1	toll9_5h_rep2
FBgn0000227	8.05429783481552	8.03301645827677	5.82032929843534	5.6336730500288	8.06959336475322	8.23640936737248	5.76254908167175	5.36563220986799	8.16536479755179	8.28471331075375	5.62466536796702	5.28188573755364
FBgn0000228	12.5217101110778	12.3363221832455	9.70524321616923	9.59979052200695	11.9941687165484	12.0642281907655	9.62905408882208	9.70302219490235	12.3046515933345	12.2519864017826	9.65667796366147	9.75042277846862
FBgn0000229	7.36556040695729	7.18758058619764	7.71272761592318	7.79689684373997	7.25736273151687	7.23449758075128	7.711514042809	7.7018583839868	7.13171968720314	7.3212755753579	7.56148566332705	7.65800190227884
FBgn0000233	8.57591942029004	8.53990108633589	8.16877939843026	8.04086752703854	8.68479328438024	8.61905814612599	8.12382809696175	8.24381542581988	8.82412829605629	8.90307805994621	8.77284330026735	8.76305431780547
FBgn0000239	7.66421729169663	7.66448074506504	8.16894941814048	8.03330154468209	7.9458390978519	7.90653790443811	7.88637700273341	8.28958639380441	7.82057923710106	7.82406425017759	7.99778412889995	8.15509600908301
FBgn0000244	8.05022930359278	8.28837740377739	7.80680251762424	7.44101828248296	8.07878563408124	8.00885716906302	7.34949702618301	7.99615166200215	7.77184113315791	7.71159449117102	7.65472742758142	7.56328761885314
FBgn0000246	5.12063129075554	4.96866400122092	4.97658190045234	5.20952432377829	4.80485150692629	4.79606411974102	5.22696696438989	4.95264474652855	5.15426358584862	5.32916880494719	4.99036175671919	4.9481478330484
FBgn0000247	7.50111784267415	7.56904484313088	7.93113313156925	8.02189283088511	7.6176572994683	7.65012025384886	7.85935693398455	7.91830243942396	7.57689179961319	7.55586646521114	7.74832433912724	7.93785563893282
FBgn0000250	8.52831789539658	8.40484064878326	8.33506506106483	8.37441816529309	8.8865964153829	8.88648389327642	8.27092053096865	8.52557853607635	8.81008344482207	8.78850930171477	8.43080718230897	8.63243964569535
FBgn0000251	8.49498617893406	8.34469823092071	6.54484248447638	6.44446758001687	6.92332777936771	7.19498589841896	6.42968674148521	6.48851536752503	7.30011846400584	7.27244796897334	6.43303389018878	6.6186513776583
FBgn0000256	4.90108221187699	4.87588729641521	5.13715125118641	5.12747660047225	4.79944538564848	4.91691235166323	5.39072213942409	4.84145497214752	4.94947535446432	5.04845621079919	5.25314839890657	5.18124741343695
FBgn0000257	7.71445573648704	7.79059680180711	7.2505498203206	7.13062216336549	7.60897475606941	7.73502949443091	7.08543371663811	7.19312730027222	7.69006171148706	7.69205420929423	7.14598973587268	7.07929871628901
FBgn0000259	7.66641298517239	7.60334026886439	7.93446366693257	7.89378614577967	7.68482007128275	7.60817395326474	7.72186841132758	7.93983108341546	7.60951188371634	7.72961110308682	7.66234531593665	8.01800883670254
FBgn0000273	7.13445872213265	6.99094178277401	6.8659603565825	6.94850698246204	7.10339242640761	7.0724203634881	6.99189367135794	7.01373972777629	7.26437126044211	7.32834229617904	7.09871064087778	6.97242476790264
FBgn0000283	10.3340656333747	10.1634968285978	10.2824108430093	10.419673114142	10.2971305430706	10.3455571907454	10.2448755027267	10.3419614710843	10.2113268704903	10.2347848160897	10.0481323170046	10.3336883660727
FBgn0000286	7.30150251737194	7.20667795447489	7.26795123080862	7.41052932732652	7.18448807044678	7.11560753764999	7.33827917964821	7.34940227304168	7.14879023153104	7.15144753422067	6.94206645745086	7.33635553698535
FBgn0000289	9.99174482152887	9.96381923030078	10.0463334377928	10.0769298847978	9.99764988063547	9.94327563299869	9.98545947206327	10.0196900851391	10.0721979582077	10.0519065410713	9.96590089620167	10.0301860655258
FBgn0000299	5.03391463024439	5.04058750343935	5.85609049258621	5.0709252202767	5.27056754170828	5.34149476847037	5.07206583477708	6.04662291177261	4.94409021387054	5.00710987488951	5.26456255592065	4.94008504153253
FBgn0000307	9.7597502514287	9.41936802231422	9.96990697326357	10.1726314682804	9.88658036151892	9.97562738551566	10.0078038691794	9.97257335012047	9.79958268692188	9.78981750937291	9.91467149104999	10.2109156598859
FBgn0000308	7.65357126666991	7.42979122978484	8.13142002766721	7.93573238689126	7.90949578917757	7.9076686244787	7.83113079521234	7.83780639584494	7.97701278025129	7.76429993081431	7.29903284667077	7.80833324863028
FBgn0000316	8.26232917562914	8.21003173041511	8.11780409051056	7.90135329543959	8.3571619425855	8.19331606352632	7.65205123419131	8.07877876109419	8.07922107757855	8.09573200843818	7.78264826586499	7.79323369370856
FBgn0000317	6.19682019901898	6.16581450073443	6.58937431419224	7.21861916323016	6.00236387911835	6.09837253254149	7.0382127973874	6.58188262632899	6.13411308153521	6.17720629055053	6.75136533756505	6.95025112131555
FBgn0000319	9.3860175116832	9.33121902797321	9.58974459390121	9.8520208276677	9.36522489740024	9.40113578507196	9.66206084614435	9.61925855356355	9.41710111087124	9.42571397742594	9.5384173791162	9.65881838873919
FBgn0000320	7.02676553764072	7.07554462640103	8.46612666886386	8.6987394142978	6.84284282579384	7.07486319653851	8.51259712428739	8.49921810073092	6.86277701250026	6.947897386941	7.1601489529099	7.53631046601533
FBgn0000326	5.88701310719973	5.88980935338781	5.85637404694477	5.79420138291571	5.82049504023659	5.87615871163689	5.88757320296114	5.88714224169284	5.85100313921555	5.95234196875241	6.03437315928444	5.89204766811102
FBgn0000330	7.47638308321357	7.6859114541618	7.45055719498352	7.66736847555806	7.43593233160058	7.44718278276586	7.34988614069013	7.64154595668195	7.46333364464808	7.47081344337183	7.27214175197353	7.31898217303388
FBgn0000337	5.89816499007657	6.03602027160142	7.83927747985147	7.61638217151607	6.24464318789799	6.58976471833299	7.67726613036514	7.84112901321407	6.43450396054055	6.17859139520796	7.75070872778454	7.83793577096283
FBgn0000339	6.1753047097553	6.15300555483006	5.75527356544527	5.95113321055964	6.05701794935314	6.07681285502909	5.66869082473558	5.97168586193732	6.17144387816601	6.19486955622654	6.03234666383573	5.9251924577455
FBgn0000351	5.25039892881068	5.38474811970178	6.09671099956818	6.26823064576326	5.85026690298663	5.96524653075104	6.13998889047211	6.34485452478153	5.56883904284401	5.64990815189365	6.17696632475236	6.29503717804035
FBgn0000352	8.74292269508969	8.74422381710862	8.72448300473592	8.7934733697473	9.02988779860594	8.96494501424112	8.73474896555686	8.73532027085128	8.92882594070093	8.94641657607898	8.76337742865433	8.87528111846059
FBgn0000370	7.63028095397061	7.54955585908179	7.56876056392313	7.83403832348827	7.49138860621539	7.3638975642648	7.5290468492513	7.5801039767711	7.34135148679458	7.38790923076324	7.43706613703289	7.76266256363979
FBgn0000376	7.63561980212159	7.69608372017167	8.32729521790606	8.20115216368852	7.89297239745408	7.8532939127295	8.28794934272183	8.34271781909101	8.03745939553368	7.84636319829819	8.30104182398774	8.42043630302715
FBgn0000377	7.89354197385677	7.84438628221262	7.93675404656347	7.97448471459491	8.04329215833471	7.98767429040494	7.83993063159258	8.13353617785672	7.84624345315865	7.93960989266808	7.88372005660898	8.02811872138248
FBgn0000382	4.80996831386839	5.09018952199278	5.57067755070582	5.64666769557585	5.34414448541859	5.34194546271813	5.55498067506139	5.83501405203105	5.06459772885213	5.20310128315752	5.56494097125252	5.69865622785283
FBgn0000384	6.98863887604347	7.2486600983373	7.43461568385774	7.72441117702676	6.97442027316773	6.9657140985914	7.68333895857351	7.63029119475534	6.92336362151122	7.02797664384345	7.58083056667814	7.58874172640434
FBgn0000392	5.5073509125133	5.29057491888189	5.63470771185765	5.52076695647983	5.3358754348192	5.35874888091355	5.36457357900059	5.66706654541597	5.43519346141279	5.45654499925393	5.52084536026834	5.50311547249352
FBgn0000394	6.46777176136099	6.65766038649193	6.57666474010579	6.60432880457442	6.39913461510634	6.35710097040616	6.55535590192267	6.67489197932476	6.35866404718054	6.48214198253644	6.42941227539692	6.77560466883119
FBgn0000395	9.60864522008298	9.51973908590384	5.86564397254148	8.58703304639027	6.51847356121442	6.57505210105043	8.45870572977706	6.02795720942661	7.39491330924206	7.30303126803156	6.48510284506889	6.81518931256998
FBgn0000404	9.67312054070529	9.57696920613204	9.67817579620843	9.56242620108524	9.84644084377431	9.80035186820877	9.42309632363184	9.71464032417333	9.77626356682388	9.83115882444586	9.59738229524775	9.84949240151457
FBgn0000405	9.97679930692835	9.93632738772563	9.79956620823935	9.83232575919888	10.2582211509823	10.3004798594772	9.78699002470464	9.90770705836061	10.0391658372788	10.115689239209	9.82713061913816	9.96692300208716
FBgn0000406	4.60747307361131	4.847355972304	5.56552550320853	5.70551981303242	4.69714461643963	4.89124284883942	5.60274608793208	5.67267780370266	5.02711563794216	4.89130208962252	5.76592693322039	5.57186210430562
FBgn0000411	11.4526023095757	11.273042050281	10.5572013227271	8.66787251483943	10.9469030928786	11.0153123416083	8.74358606484689	10.6598594312687	11.3645968861124	11.2599383033693	10.4349789089015	10.6519705539112
FBgn0000412	8.97617939195588	8.82893410263048	8.61477533616955	8.72125584917538	8.76640843356735	8.90639984265819	8.61249143508499	8.62387949480899	8.84852049693028	8.89207125862691	8.57412075333116	8.70677751294147
FBgn0000414	9.74440150512559	9.60920309680554	9.32899361162963	9.3632844600999	9.72677331983867	9.67395406977942	9.16212463575086	9.45410484640282	9.68146828898699	9.71912569610905	9.47747459258975	9.55692176788221
FBgn0000416	8.50810505455792	8.47840155186586	9.09247814966875	8.94731601351802	8.67594631642648	8.70062442484089	8.69416540151178	9.09426059302397	8.53925657470019	8.56525756821077	8.55167387801514	8.84085592113794
FBgn0000426	6.12247194530709	6.25717578100873	6.36730442132342	6.07128333336498	6.37744147801871	6.27042832623579	5.96543007273623	6.29537563865346	6.17429041114746	6.29725995975163	5.98876004929186	6.10091994223256
FBgn0000439	6.80952488548155	6.45111212841207	6.42634740981563	6.60216038515905	6.53886152828477	6.6375141534351	6.59036709119965	6.60338361351044	6.48873559637881	6.46366263118921	6.27038383474836	6.39472149472133
FBgn0000447	8.56515599682461	8.53578451954103	8.63711988521954	8.63550836509897	8.38614937384641	8.4041440182762	8.38455794065188	8.79434538390938	8.31497807590865	8.29692140825203	8.38045984455474	8.34315316876439
FBgn0000449	10.2526436207522	10.3817088060335	9.61770400152712	10.9465831460676	9.83397536273222	9.66686770283277	9.88390827170585	9.75962288632799	10.3552950738511	10.1847601864152	10.0473348145561	10.4437969629648
FBgn0000455	7.387007585826	7.39031040430857	7.72256120441641	7.46823925948138	7.63833206903172	7.49751474962191	7.41370636127597	7.78967908984401	7.64510881539224	7.56199667264769	7.50391908176575	7.46030044005382
FBgn0000459	7.56238308409817	7.46466843778074	6.50750381774168	7.61456608924746	6.90496964032455	6.846782490208	7.54141774626206	6.32996827632888	7.0155408364045	7.17639161192646	6.87325480117257	7.07051488764887
FBgn0000463	10.8212585722522	10.7784537072418	11.1555405977419	11.3098032765368	11.5037598520599	11.5075021588122	11.1519453166448	11.2504862682626	11.5695510732571	11.662237101859	11.4421091158419	11.7442463674973
FBgn0000464	6.89421600955513	7.0829130503933	7.78371043374362	7.80705697720297	7.28229976361519	7.37211469131445	7.57902615533677	7.84289936216315	7.41806613639719	7.332310385858	7.7193017396974	7.84858007181912
FBgn0000477	7.33606250367784	7.44987216202594	7.28922848014534	6.72153252546898	7.24533746864906	7.24408983498462	6.64471908676607	7.23488143031953	6.93608586675223	6.87914911843687	6.59878331586195	6.52376569743328
FBgn0000479	5.27896611785659	5.39159547013687	6.42167448338177	5.54118693097172	6.09921198971925	5.96401833406416	5.87407141450484	6.35308523750012	5.56353803894013	5.23286651697254	5.8167968845272	5.77347536962389
FBgn0000482	8.56053702758163	8.68510079027318	9.32269738031703	8.92190250747862	8.81730665286878	8.75189352995211	8.70774046856887	9.36472815490093	8.58631183782479	8.59324816070587	8.7521549856924	9.01324442519849
FBgn0000489	6.57334934449804	6.54819843112091	6.01901972739716	5.48098711937935	8.42305743063663	8.3743047297335	5.48298263024627	5.8876059891535	6.9448966888847	6.79778152876851	5.42477783487116	5.52099501297519
FBgn0000490	10.5782304338999	10.5385879693149	7.63379631722048	9.9336670407173	8.37092513663784	8.40502934647373	9.83265217574751	7.82467877455595	9.06249759054415	9.15887799653145	8.15878272474401	8.12325263493122
FBgn0000492	5.30613486091394	5.36864277419726	6.11375477360793	5.16724136962686	5.43532224438378	5.715768023099	5.062315026623	6.21366972494816	7.06080029222566	7.06640364218298	7.33884024202857	7.66920112887542
FBgn0000499	8.77450286615988	8.73818345046356	8.37424808989581	8.40879465931635	8.80123164536252	8.80128854613436	8.35259654582005	8.44034039015994	8.75375654646033	8.78566416586838	8.30303145901373	8.40833782458448
FBgn0000520	8.16185312812932	8.32950868642389	8.24254452077976	7.99081736008445	8.36012827740311	8.40058193588429	7.96404473121673	8.35357830557304	8.31630665093788	8.38769595679669	8.05568824214953	8.22920588012413
FBgn0000524	8.09444704912364	8.03551805731403	8.21196568342232	8.23921832657923	8.11260566035309	8.13219450862925	8.26917714927302	8.16862436734195	8.10461181448321	8.16880601417736	8.17771078885725	8.32679268354741
FBgn0000536	7.6414986469596	7.72003288428586	6.95035603177729	7.19732089451261	7.08056308567024	7.06037383440633	7.02474359596621	6.990722996012	7.22542816020506	7.27774884829968	6.8441144899298	7.229819042489
FBgn0000541	11.0566450263443	10.9095308029975	11.2400324188419	11.2632626775768	10.9969477412024	10.9962895015172	11.1584793850925	11.273496114289	11.0028320803098	11.0239416366814	11.1175233979605	11.2754732969566
FBgn0000542	11.5916069681731	11.5761250003169	10.2996524126238	11.0183325708715	11.4232694698314	11.4761422076671	10.9650131050851	10.3500668536119	11.212761244936	11.1774890447494	10.9488130999067	11.1233337691372
FBgn0000543	9.16440576732602	9.24300256292272	9.30904108230228	9.07152541521418	9.43987797206319	9.31614174967602	8.94107601343431	9.49524806046548	9.29573602865706	9.298432069897	8.9965772251638	9.19453517332688
FBgn0000546	7.56508306791636	7.58947346551278	8.31267021689609	8.43237588504945	7.70391390850527	7.81684123747891	8.45162055193023	8.38533474910156	7.69872869325494	7.68724812272869	7.92771996073743	7.98175767655508
FBgn0000547	10.260981000971	10.1834732906545	9.92578645209179	10.3937695078677	10.0375236560342	9.97338150345772	10.3353552351094	9.97307567013207	10.2327206718277	10.2846475418999	10.1758373833475	10.4903740068766
FBgn0000557	5.71614978880861	5.32350551428862	5.1254741770707	5.3766745123233	5.70781353577288	5.80681438122866	5.43805188276994	5.24450052850681	5.49996483339494	5.52210395170722	5.01801535089088	4.87699402835875
FBgn0000559	10.6819296523386	10.5164155597264	10.5363881837777	10.5141465566025	10.5688901675888	10.4936181603256	10.3587982120067	10.5825605836228	10.4587770218536	10.4134508494589	10.1424146171022	10.3983375473809
FBgn0000562	4.8620559785187	4.84586982919753	5.45207009304629	5.04945826492526	4.9524120827774	5.18357705556781	5.36451075290662	5.40261942631157	4.85285030738539	5.08040597446112	4.90486942702459	5.26007645688732
FBgn0000565	8.56085274353035	8.3480602021973	6.47835439203014	6.36030922229645	7.3201002422514	7.08193166489826	6.37179356920078	6.58342325779965	7.42983052794175	7.40424315999773	6.30499725134165	6.64127076411404
FBgn0000566	9.47753539873224	9.72243014918805	8.96448763486009	8.88244941674301	9.15517149958194	9.31338871129863	8.88401142121771	9.08196070211728	9.25380165720761	9.18785292544634	8.56938389174914	8.50253089597543
FBgn0000568	6.22851524257281	6.12497229701101	7.51307339597135	6.92642295497848	6.57831431266547	6.81339721272299	7.22198254637944	7.33261058935208	6.52089540967052	6.34232834387366	6.78669085005799	7.04325334976156
FBgn0000575	9.96970186165066	9.82012675490318	9.84355527925985	10.4983062300566	9.85175565447236	9.90796306197612	10.6213433767183	9.83057785964845	9.15689207553486	9.21084535840101	9.47921808243258	9.69234041405814
FBgn0000576	8.58837480148235	8.43659351085206	7.68257040526229	7.32045069974168	8.35143956964075	8.265756116666	7.40939574158574	7.68940065197984	8.69148768444497	8.55074389495238	8.78767295533181	9.02235047526072
FBgn0000577	7.72088426105958	7.72896604051114	8.76077960402836	8.61209684766518	8.05348811486558	8.28477998932794	8.70101711420506	8.92596607462248	8.44073881255851	8.5612285145391	9.25182559733294	9.46109164153185
FBgn0000578	9.23358530943621	9.21389174935615	8.68564995564161	8.78888905184991	9.71766854266427	9.64149361081483	8.73508997552893	8.7573697587232	9.36778779362131	9.35613637888629	8.76885074271522	8.88259750277048
FBgn0000579	5.82519970277817	5.89383728089718	6.06457106101959	5.66938502900581	5.95836153601868	6.03562207860673	5.71919075562779	6.01762728054182	5.58413669483636	5.48060846048906	5.82173059309984	5.37092094541029
FBgn0000581	11.3382094417705	11.2917203523292	10.5007170615699	10.6276136880793	11.140673765554	11.115430836894	10.5963252141939	10.448773979286	11.3118896559028	11.2915936597721	10.5591915996937	10.7199699201041
FBgn0000588	7.81610229902837	7.8755199319808	7.82671202352433	7.77863353198644	8.1223862334789	8.04200785070548	7.65679023562471	7.84895984146163	7.88764249154479	7.93330012897139	7.64683366271769	7.88558134245072
FBgn0000591	8.17941990621375	8.34404883540678	9.44634254787576	8.67996391370309	8.83703984610984	9.01397926787	8.99416601877014	9.46310218252095	8.92153533719245	8.88434301073061	10.1955822593742	10.17875554018
FBgn0000606	10.6968727565328	10.5728412243505	7.76395797209556	8.30185598923626	10.3803988230229	10.3067127422129	8.27727816762097	7.77893507516017	10.5241360657818	10.4795100276614	7.91239517911638	7.74007453312233
FBgn0000611	7.77538460651334	7.57558874980147	7.74928160246493	8.01974636401474	7.61449823929694	7.65077331242257	7.84143290380235	7.83108743221981	7.89700743237221	7.87319499802462	7.62936760085216	7.94906945615612
FBgn0000617	8.21444953215282	8.24483853871046	7.70840511706073	7.62600622149289	8.0380042913554	8.08957653938642	7.5958509616982	7.75584163175639	8.0084414087765	7.99421349857425	7.58685918234674	7.61795035223212
FBgn0000618	5.6100965370105	5.62574238921596	5.02482789366001	5.37336960511945	5.55391579039695	5.42201182277219	5.43134460135061	5.02611045179962	5.23030550742367	5.51443475237443	5.11093862032861	5.17231829477369
FBgn0000625	4.35016152671085	4.82118884881664	5.41755997649506	4.76367673108508	4.74353636588031	4.74410076020074	5.1882312151811	5.10566215749008	5.01936287396612	5.05926710008595	5.70328747342619	5.77236154379571
FBgn0000629	9.01827962769975	8.9195994158962	8.24378658436002	8.4742313960764	8.78389524379976	8.74173505447641	8.34745586644949	8.34818214625791	8.86201606772229	8.92310841996129	8.44751029314085	8.55528968598309
FBgn0000633	4.42156483046783	4.50262950929788	5.37764960773537	5.20742703451815	6.0777215412068	5.9075369153703	5.14885070099383	5.36034931549792	4.77778275132772	4.79604460291005	5.39364722796131	5.42529228000134
FBgn0000635	6.44116416701706	6.66643365065927	7.56370403810252	8.02275223780142	6.59242654069683	6.81973834095717	7.96449646440622	7.55663334578218	6.72452929002973	6.68371407402643	7.20828372109344	7.41627043439156
