geneID	ChIP_region	ChIP_factor	ChIP_direction	Gd7	Toll10b	Toll9
FBgn0002931	Region8	Toll9	Down	3.22085575710101	2.12482144058611	-5.31701993313892
FBgn0002931	Region13	Toll9	Down	-0.0543668147940365	1.18072099257462	-1.27407378255008
FBgn0003963	Region39	Gd7	Up	3.09511904580041	-2.49817468725033	-0.0199525688445878
FBgn0003963	Region42	Gd7	Up	5.16505890025124	-1.94857069568281	-2.522330023408
FBgn0003963	Region44	Gd7	Up	4.83353694196498	-2.08517058397235	-2.06709481666192
FBgn0031270	Region48	Gd7	Down	-1.98138920868053	0.261744643247269	1.5121435316974
FBgn0284247	Region49	Toll9	Up	-0.492526887796413	-0.689315757256333	1.22156053362747
FBgn0284247	Region51	Toll9	Up	-0.332864681764942	-0.944813080570764	1.36248492388879
FBgn0002543	Region82	Toll9	Up	-0.222577202151454	-1.22717117655433	1.57851420849195
FBgn0002543	Region86	Toll9	Up	-0.958374787985537	-0.116776952525005	1.00424063828666
FBgn0031375	Region102	Toll10b	Down	0.743759452349537	-1.94495400849407	1.50257951863315
FBgn0031398	Region116	Gd7	Up	1.5249146261248	-1.44913572201152	0.234918131948162
FBgn0031398	Region126	Gd7	Up	1.63411466422046	-1.35008487059434	0.0243698914389505
FBgn0000490	Region135	Gd7	Up	5.52970892335389	-3.52190807067049	-1.0908733911555
FBgn0000490	Region136	Gd7	Up	6.42549006846789	-3.67912406800922	-1.73092220577428
FBgn0000490	Region137	Gd7	Up	3.68552224888402	-1.93158112504682	-1.19312961892954
FBgn0261560	Region188	Gd7	Up	1.60969869082101	-1.57444009626082	0.298126775228637
FBgn0261560	Region189	Gd7	Up	3.94921115651617	-2.41328573085539	-0.893417125216635
FBgn0261560	Region190	Gd7	Up	3.19706834532006	-2.07990300510194	-0.581747600927922
FBgn0004567	Region199	Toll9	Up	-0.118904991782252	-0.845128857545562	1.05576312727626
FBgn0000547	Region204	Toll10b	Down	0.530211795107852	-1.04339103929468	0.686504012607624
FBgn0031645	Region251	Toll10b	Up	-1.75788942041231	3.74707929047464	-2.59866616540138
FBgn0031645	Region252	Toll10b	Up	-1.43609778355887	3.19134489889315	-2.26891135960299
FBgn0031645	Region253	Toll10b	Up	-1.01869481946278	2.10531147166767	-1.43180577368763
FBgn0031738	Region297	Toll9	Down	0.207530997737028	0.744963671857477	-1.02423712678965
FBgn0000320	Region323	Toll9	Down	0.682985212285692	0.416524979131963	-1.08931311539161
FBgn0000320	Region326	Toll9	Down	0.211720027022102	0.864870616338676	-1.1624729582945
FBgn0284084	Region373	Toll9	Up	-0.185952346452346	-0.87937150335865	1.15524767795537
FBgn0284084	Region380	Toll9	Up	0.000110657400561668	-0.979589232224633	1.09804190830224
FBgn0003502	Region422	Gd7	Up	1.19078107129238	-1.1246210414352	0.175612828009291
FBgn0003502	Region423	Gd7	Up	2.36640081631513	-0.7841094679418	-1.27740678339137
FBgn0003502	Region424	Gd7	Up	2.38883260556189	-1.17266661156155	-0.862266262380952
FBgn0262029	Region440	Toll10b	Down	0.441952596524822	-1.66182293374137	1.46020811240626
FBgn0262029	Region444	Toll10b	Down	1.39893139555733	-2.23207614996922	1.22741668859423
FBgn0029123	Region455	Toll9	Up	0.101419760075351	-1.87875637117462	2.01371040613673
FBgn0029123	Region456	Toll9	Up	0.0440625463316055	-1.70729773130367	1.87376867925876
FBgn0029123	Region457	Toll9	Up	-2.3665740958523	-2.13502090505959	4.54997901994457
FBgn0029123	Region458	Toll9	Up	-2.10907023376733	-1.65555582474162	3.77783371459444
FBgn0029123	Region459	Toll9	Up	-1.27183368329209	-1.37219327291166	2.6972353920186
FBgn0029123	Region460	Toll9	Up	-2.36762688121991	-0.675672594608346	2.91497434014067
FBgn0029123	Region461	Toll9	Up	-3.18613334391745	-1.59237517476961	4.68849382035727
FBgn0029123	Region462	Toll9	Up	-3.59423181079949	-0.739925991978774	4.10476287011497
FBgn0029123	Region463	Toll9	Up	-1.65813247573644	-0.697182240748499	2.29255159044115
FBgn0029123	Region464	Toll9	Up	-2.37477999668428	-1.87623731472773	4.267354210707
FBgn0029123	Region465	Toll9	Up	-3.0983546451563	-2.01363271201689	5.08074407622424
FBgn0029123	Region466	Toll9	Up	-2.5698629236416	-1.44687179098881	3.96379701804533
FBgn0029123	Region467	Toll9	Up	-0.462350182235814	-1.53570733221714	2.14288665213853
FBgn0032221	Region548	Toll10b	Down	1.00151558485845	-1.00694316767732	0.21616366337926
FBgn0032221	Region550	Toll10b	Down	0.620642656366425	-1.06115517502933	0.624011786366934
FBgn0051721	Region602	Gd7	Down	-0.888662915679166	-0.0552563558025417	0.871748783404028
FBgn0051721	Region603	Gd7	Down	-0.923732579596238	0.130555605092971	0.69540683738933
FBgn0004394	Region671	Toll9	Up	-0.911855743940637	-0.238997575553508	1.09886179781333
FBgn0028509	Region712	Toll9	Up	-0.085039602370298	-1.04297850878406	1.24669701953906
FBgn0012037	Region722	Toll9	Down	0.626371418330348	0.923849697579754	-1.60644612709775
FBgn0261563	Region732	Gd7	Down	-0.962335754880051	0.0771649439602923	0.79043665596523
FBgn0015609	Region814	Toll10b	Up	-2.02040438180771	2.87335736219418	-1.37998316297031
FBgn0015609	Region815	Toll10b	Up	-3.4655588474145	5.63595390773798	-3.16000444305871
FBgn0015609	Region816	Toll10b	Up	-3.09529739804222	5.60826873684331	-3.46637404631375
FBgn0015609	Region817	Toll10b	Up	-3.10810794412275	4.94798435370972	-2.71450583471869
